type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,696,2857
user,Spain,es,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,698,2859
user,United_Kingdom,fr,4,8,5,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,90,2857
user,France,fr,4,8,0,0,1,0,0,0,F,miss,TRUE,FALSE,TRUE,TRUE,68,3197
user,France,fr,4,8,23,0,0,0,10,2,F,mrs,FALSE,FALSE,FALSE,FALSE,66,3204
user,France,fr,7,8,1,0,0,0,468,16,M,mr,FALSE,FALSE,FALSE,TRUE,11,3204
user,Finland,en,10,8,42,0,1,0,6,2,F,miss,TRUE,FALSE,TRUE,TRUE,101,3200
user,Italy,it,4,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,699,3195
user,Sweden,en,3,8,0,0,0,0,1,0,M,mr,FALSE,FALSE,FALSE,TRUE,318,2853
user,United_Kingdom,en,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,521,3200
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,692,2854
user,United_Kingdom,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,62,2854
user,United_Kingdom,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,661,3205
user,France,fr,11,9,34,11,13,92,9,1,F,mrs,TRUE,FALSE,TRUE,TRUE,14,3199
user,Germany,de,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,584,3199
user,France,fr,5,8,163,0,0,0,9,0,F,mrs,FALSE,FALSE,FALSE,TRUE,15,2858
user,United_Kingdom,en,29,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,FALSE,705,3204
user,France,fr,3,8,4,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,703,3200
user,France,fr,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,705,3201
user,Finland,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,692,2853
user,Germany,en,4,10,6,0,0,0,99,1,F,mrs,FALSE,FALSE,FALSE,TRUE,11,2852
user,Germany,de,3,8,0,0,0,0,0,2,F,mrs,TRUE,FALSE,TRUE,TRUE,556,2854
user,Spain,es,3,8,0,0,0,0,1,0,M,mr,FALSE,FALSE,FALSE,TRUE,15,3196
user,France,fr,3,8,1,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,13,2853
user,United_Kingdom,en,5,9,1,0,0,0,3,0,F,mrs,FALSE,FALSE,FALSE,TRUE,694,2855
user,Italy,en,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,77,3205
user,Italy,it,38,9,0,5,28,96,0,0,M,mr,TRUE,FALSE,TRUE,FALSE,14,3201
user,United_Kingdom,en,3,8,6,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,689,3198
user,Australia,en,3,8,0,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,701,3197
user,France,fr,6,8,0,1,0,0,0,0,M,mr,TRUE,FALSE,TRUE,FALSE,697,3196
user,France,fr,4,8,0,0,0,0,0,2,F,mrs,FALSE,FALSE,FALSE,TRUE,20,3202
user,France,fr,3,8,13,0,0,0,82,1,M,mr,TRUE,FALSE,TRUE,TRUE,18,3198
user,France,fr,3,8,1,0,0,0,3,0,F,mrs,FALSE,FALSE,FALSE,TRUE,453,3198
user,United_Kingdom,en,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,391,3203
user,United_States,en,3,8,0,0,0,0,4,0,M,mr,FALSE,FALSE,FALSE,TRUE,343,2856
user,Sweden,en,3,8,8,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,390,3205
user,Spain,es,6,8,0,1,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,587,3202
user,Germany,de,4,8,2,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,17,3203
user,Spain,es,4,9,0,0,0,0,9,0,M,mr,FALSE,FALSE,FALSE,TRUE,527,2858
user,United_Kingdom,en,5,8,25,0,0,0,0,13,F,mrs,TRUE,FALSE,TRUE,FALSE,11,3199
user,France,fr,3,8,5,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,654,2858
user,France,fr,4,8,0,0,0,0,3,1,F,mrs,FALSE,FALSE,FALSE,TRUE,666,3197
user,United_States,en,4,8,1,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,656,3201
user,Netherlands,en,4,8,0,0,0,0,0,1,M,mr,FALSE,FALSE,FALSE,TRUE,661,3205
user,United_States,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,17,3200
user,United_States,en,3,8,1,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,703,3199
user,France,fr,6,8,4,5,7,85,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,14,3197
user,France,fr,6,8,0,3,1,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,284,3199
user,United_Kingdom,en,3,8,5,2,0,0,0,0,F,miss,FALSE,FALSE,FALSE,TRUE,267,2855
user,Australia,en,3,8,16,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,580,2858
user,France,fr,3,8,0,0,0,0,1,0,M,mr,FALSE,FALSE,FALSE,TRUE,692,2853
user,Germany,de,3,8,3,0,0,0,5,0,F,mrs,FALSE,FALSE,FALSE,TRUE,321,3196
user,Denmark,en,7,8,14,0,0,0,1,10,F,mrs,TRUE,TRUE,FALSE,TRUE,15,2856
user,Germany,de,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,39,3198
user,France,fr,4,8,1,0,1,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,345,2857
user,Spain,es,4,8,0,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,626,2857
user,Netherlands,en,3,8,3,0,0,0,13,0,F,mrs,TRUE,FALSE,TRUE,TRUE,675,3195
user,Italy,it,4,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,616,3198
user,Germany,de,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,630,2852
user,Netherlands,en,5,8,2,0,1,0,0,0,F,mrs,TRUE,FALSE,TRUE,FALSE,356,2852
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,76,3203
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,659,2854
user,Italy,it,3,8,2,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,692,2853
user,Sweden,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,489,3204
user,France,fr,3,10,0,0,0,0,2,0,M,mr,TRUE,FALSE,TRUE,TRUE,36,2854
user,Denmark,en,3,8,22,0,0,0,3,1,F,mrs,FALSE,FALSE,FALSE,TRUE,30,3203
user,Spain,es,5,8,0,1,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,14,3204
user,France,fr,4,8,1,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,698,3205
user,United_Kingdom,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,306,3199
user,Italy,it,3,8,4,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,169,3199
user,United_Kingdom,en,4,8,0,0,0,0,3,0,F,mrs,TRUE,FALSE,TRUE,TRUE,174,3200
user,Germany,de,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,628,3202
user,Denmark,en,4,11,19,0,0,0,6,3,M,mr,TRUE,FALSE,TRUE,TRUE,173,3196
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,702,3203
user,Netherlands,en,3,8,10,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,412,2859
user,Netherlands,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,692,2856
user,Netherlands,en,3,9,5,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,34,3204
user,France,fr,4,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,149,2857
user,Italy,it,3,8,9,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,535,2856
user,Australia,en,3,8,3,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,693,2854
user,Spain,es,3,8,0,0,0,0,4,0,F,mrs,FALSE,FALSE,FALSE,TRUE,348,2853
user,Sweden,en,3,8,0,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,704,3200
user,France,fr,3,8,3,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,23,3204
user,United_Kingdom,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,665,3200
user,France,fr,3,8,2,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,483,2858
user,France,fr,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,694,2855
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,677,2855
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,689,3196
user,United_States,en,3,8,17,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,697,2858
user,United_Kingdom,en,6,8,0,0,0,0,0,2,F,mrs,TRUE,FALSE,TRUE,TRUE,384,3202
user,France,fr,3,8,0,0,0,0,1,0,M,mr,TRUE,TRUE,FALSE,TRUE,694,2855
user,Denmark,en,3,8,0,0,0,0,6,0,F,mrs,FALSE,FALSE,FALSE,TRUE,90,3205
user,France,fr,3,8,1,0,0,0,1,0,M,mr,TRUE,TRUE,FALSE,TRUE,243,3199
user,France,fr,3,9,1,0,0,0,1,0,M,mr,TRUE,TRUE,FALSE,TRUE,360,2859
user,France,fr,3,9,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,617,2856
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,584,3197
user,France,fr,5,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,702,3198
user,United_Kingdom,en,3,8,11,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,187,3199
user,Netherlands,en,3,8,2,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,457,3205
user,Spain,es,5,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,701,3197
user,France,fr,5,9,1,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,167,2856
user,Italy,it,3,8,0,0,0,0,14,0,F,mrs,TRUE,FALSE,TRUE,TRUE,684,2855
user,Italy,it,23,9,15,0,0,0,8,1,F,mrs,TRUE,FALSE,TRUE,TRUE,43,3203
user,United_Kingdom,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,52,3200
user,France,fr,3,8,10,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,FALSE,268,2856
user,United_States,en,9,8,0,0,1,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,705,3202
user,France,fr,3,9,14,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,12,2854
user,Italy,it,5,8,82,0,0,0,80,0,F,mrs,FALSE,FALSE,FALSE,TRUE,692,2854
user,Germany,de,4,8,2,0,0,0,0,1,F,mrs,TRUE,TRUE,FALSE,TRUE,128,3205
user,United_States,en,12,10,112,0,0,0,3,3,M,mr,TRUE,FALSE,TRUE,TRUE,33,3201
user,United_Kingdom,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,338,2853
user,Netherlands,en,3,8,0,0,0,0,0,2,F,mrs,FALSE,FALSE,FALSE,TRUE,218,3200
user,United_States,en,3,8,0,0,1,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,173,3198
user,France,fr,3,8,0,0,0,0,10,0,F,mrs,FALSE,FALSE,FALSE,TRUE,91,3202
user,United_States,en,3,8,0,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,13,3201
user,United_States,en,4,8,0,0,0,0,1,0,M,mr,FALSE,FALSE,FALSE,TRUE,696,2857
user,United_States,en,5,8,4,0,0,0,0,0,F,miss,TRUE,TRUE,FALSE,FALSE,683,2859
user,Denmark,en,3,8,3,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,18,2854
user,United_States,en,4,8,1,0,0,0,5,2,F,mrs,TRUE,FALSE,TRUE,TRUE,192,3204
user,Finland,en,3,8,17,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,35,2859
user,United_States,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,170,3199
user,Australia,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,694,2855
user,Germany,de,3,8,11,0,0,0,2,4,F,mrs,FALSE,FALSE,FALSE,TRUE,102,3203
user,United_States,en,3,8,24,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,709,3205
user,Spain,en,3,8,4,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,406,3195
user,United_States,en,4,8,2,0,0,0,8,2,M,mr,FALSE,FALSE,FALSE,TRUE,605,3200
user,United_States,en,3,10,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,637,2855
user,France,fr,3,8,5,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,673,2853
user,United_States,en,4,8,2,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,700,3196
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,147,3195
user,Germany,de,3,8,1,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,441,2853
user,Australia,en,3,8,0,0,0,0,1,0,M,mr,FALSE,FALSE,FALSE,TRUE,707,3203
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,580,2854
user,Germany,en,5,8,43,4,2,100,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,14,3196
user,United_States,en,3,8,1,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,692,2853
user,France,fr,28,9,11,7,13,84,1,0,F,mrs,TRUE,FALSE,TRUE,FALSE,13,3196
user,Denmark,en,5,8,98,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,651,2852
user,United_Kingdom,en,3,8,0,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,705,3201
user,United_States,en,3,8,1,0,0,0,1,0,M,mr,FALSE,FALSE,FALSE,TRUE,700,3196
user,United_States,en,4,8,2,0,0,0,1,1,F,mrs,FALSE,FALSE,FALSE,TRUE,661,3196
user,United_Kingdom,en,3,8,146,0,0,0,18,14,M,mr,TRUE,FALSE,TRUE,TRUE,13,3199
user,United_Kingdom,en,3,8,1,0,0,0,0,0,M,mr,TRUE,TRUE,FALSE,TRUE,574,2856
user,United_States,de,3,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,331,3198
user,United_Kingdom,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,461,2856
user,Denmark,en,3,8,3,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,220,3199
user,Italy,it,3,9,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,587,3204
user,United_Kingdom,en,3,8,13,0,0,0,2,3,F,mrs,TRUE,FALSE,TRUE,TRUE,29,3204
user,Finland,en,6,8,6,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,16,3203
user,France,fr,8,9,22,0,0,0,3,1,F,mrs,TRUE,FALSE,TRUE,TRUE,54,2857
user,United_States,en,3,8,29,0,0,0,7,1,F,mrs,TRUE,FALSE,TRUE,TRUE,247,2856
user,United_States,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,454,2855
user,Australia,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,13,2856
user,Germany,de,3,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,693,2854
user,France,fr,3,8,4,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,532,3201
user,France,fr,4,8,1,1,3,33,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,84,3198
user,Spain,es,3,9,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,657,2855
user,Germany,de,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,631,3199
user,Spain,es,3,8,31,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,13,3204
user,United_States,en,3,9,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,14,3199
user,Netherlands,en,3,8,2,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,268,2852
user,France,fr,3,10,0,0,0,0,5,1,F,mrs,FALSE,FALSE,FALSE,TRUE,356,2856
user,Germany,de,3,8,1,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,700,3196
user,United_States,en,3,8,1,0,0,0,2,0,F,mrs,TRUE,FALSE,TRUE,TRUE,62,3198
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,703,3199
user,Italy,it,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,630,2855
user,United_Kingdom,en,3,8,1,0,0,0,0,1,M,mr,FALSE,FALSE,FALSE,TRUE,691,3196
user,Spain,es,25,8,0,0,2,0,0,0,F,mrs,TRUE,FALSE,TRUE,FALSE,695,3203
user,Spain,es,18,19,17,0,2,0,1,0,F,mrs,TRUE,FALSE,TRUE,FALSE,16,3205
user,Italy,it,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,696,2858
user,United_Kingdom,en,5,8,7,0,0,0,1,1,F,mrs,TRUE,FALSE,TRUE,TRUE,618,3202
user,France,fr,3,8,0,0,0,0,3,0,F,mrs,FALSE,FALSE,FALSE,TRUE,693,2854
user,France,fr,4,9,5,0,0,0,5,2,F,mrs,FALSE,FALSE,FALSE,TRUE,39,3196
user,Italy,it,3,8,0,0,0,0,0,3,M,mr,FALSE,FALSE,FALSE,TRUE,109,3198
user,United_States,en,3,8,0,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,693,3198
user,France,en,4,8,6,0,0,0,4,0,F,mrs,TRUE,FALSE,TRUE,TRUE,136,2857
user,France,fr,3,8,1,0,0,0,1,0,M,mr,FALSE,FALSE,FALSE,TRUE,11,2854
user,Germany,de,3,8,0,0,0,0,0,2,M,mr,TRUE,FALSE,TRUE,TRUE,462,2854
user,United_States,en,3,8,6,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,691,2852
user,France,fr,4,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,701,3198
user,Italy,it,4,8,84,0,0,0,1,1,F,mrs,TRUE,FALSE,TRUE,TRUE,15,2853
user,France,fr,15,36,421,0,0,0,211,5,F,mrs,TRUE,TRUE,FALSE,FALSE,17,2857
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,695,2858
user,Germany,de,3,8,3,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,334,3204
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,428,2859
user,Sweden,en,3,8,5,0,0,0,37,4,F,mrs,FALSE,FALSE,FALSE,TRUE,90,2855
user,France,fr,3,8,2,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,183,3203
user,Sweden,en,3,9,68,0,0,0,4,1,F,mrs,FALSE,FALSE,FALSE,TRUE,32,3199
user,France,fr,3,8,1,0,0,0,1,0,M,mr,FALSE,FALSE,FALSE,TRUE,704,3200
user,Italy,it,23,54,19,0,0,0,20,3,F,mrs,FALSE,FALSE,FALSE,TRUE,563,3205
user,Spain,es,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,694,2855
user,France,fr,3,8,0,0,0,0,5,0,F,mrs,FALSE,FALSE,FALSE,TRUE,700,3197
user,Italy,it,3,8,0,0,0,0,16,0,F,mrs,FALSE,FALSE,FALSE,TRUE,356,2854
user,Netherlands,en,4,8,61,0,0,0,3,1,M,mr,FALSE,FALSE,FALSE,TRUE,282,3204
user,Germany,de,4,8,6,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,700,3198
user,Germany,de,3,8,67,0,0,0,21,0,F,mrs,FALSE,FALSE,FALSE,TRUE,73,3197
user,Denmark,en,3,8,7,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,286,3204
user,United_States,en,3,8,5,0,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,475,3199
user,France,fr,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,692,2853
user,France,fr,3,9,0,0,0,0,1,1,F,mrs,FALSE,FALSE,FALSE,TRUE,343,3201
user,Spain,fr,3,8,37,0,0,0,5,2,F,mrs,TRUE,FALSE,TRUE,TRUE,11,3201
user,United_Kingdom,en,6,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,694,3198
user,Germany,de,7,10,0,0,0,0,0,4,F,mrs,FALSE,FALSE,FALSE,TRUE,643,3201
user,United_States,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,701,3197
user,France,fr,3,8,0,0,0,0,7,0,M,mr,FALSE,FALSE,FALSE,TRUE,87,3198
user,United_Kingdom,en,5,10,91,0,1,0,5,5,F,mrs,TRUE,FALSE,TRUE,TRUE,70,2858
user,Australia,en,7,11,81,0,0,0,0,3,M,mr,FALSE,FALSE,FALSE,TRUE,393,3202
user,France,fr,4,8,1,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,384,2857
user,France,fr,6,8,3,0,0,0,2,1,F,mrs,FALSE,FALSE,FALSE,FALSE,100,2854
user,United_Kingdom,en,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,694,2855
user,United_States,de,4,8,7,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,527,3198
user,Netherlands,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,663,2854
user,United_States,en,3,8,0,0,0,0,0,1,M,mr,FALSE,FALSE,FALSE,TRUE,698,2859
user,France,fr,4,9,2,0,2,66,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,320,3195
user,Italy,en,6,9,1,0,0,0,4,0,M,mr,FALSE,FALSE,FALSE,TRUE,566,2858
user,France,fr,3,9,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,702,3203
user,France,fr,5,8,17,1,0,0,1,1,F,mrs,TRUE,FALSE,TRUE,FALSE,15,2857
user,France,fr,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,393,3199
user,Germany,de,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,695,2856
user,Netherlands,en,3,8,10,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,27,3200
user,United_States,en,4,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,692,3199
user,Germany,de,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,709,3205
user,United_Kingdom,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,157,3195
user,Germany,de,3,8,0,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,394,3204
user,Denmark,en,5,8,30,0,0,0,2,0,F,mrs,TRUE,FALSE,TRUE,TRUE,12,3198
user,France,fr,3,8,1,0,0,0,1,1,F,mrs,FALSE,FALSE,FALSE,TRUE,250,3200
user,United_States,en,3,8,15,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,623,3200
user,France,fr,3,8,0,0,1,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,621,3196
user,France,fr,3,9,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,471,3202
user,United_States,en,3,8,3,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,344,2856
user,Australia,en,5,8,0,0,0,0,3,0,M,mr,TRUE,FALSE,TRUE,TRUE,647,2852
user,United_States,en,9,8,0,10,10,100,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,36,2859
user,Germany,de,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,146,2856
user,United_Kingdom,en,3,8,3,0,0,0,5,0,F,mrs,FALSE,FALSE,FALSE,TRUE,694,2855
user,France,fr,3,8,14,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,242,3203
user,France,fr,3,8,1,0,0,0,7,0,F,mrs,FALSE,FALSE,FALSE,TRUE,428,2859
user,Germany,de,6,8,5,0,0,0,137,6,F,mrs,FALSE,FALSE,FALSE,TRUE,343,2859
user,United_States,en,3,8,4,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,701,3197
user,France,fr,4,8,0,0,0,0,0,1,M,mr,TRUE,FALSE,TRUE,TRUE,330,3201
user,France,fr,3,8,7,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,11,2859
user,France,en,3,8,1,0,0,0,2,0,F,mrs,TRUE,FALSE,TRUE,TRUE,144,3197
user,United_States,en,3,8,93,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,427,3197
user,Sweden,en,3,8,46,0,0,0,14,0,F,mrs,FALSE,FALSE,FALSE,TRUE,257,2859
user,Sweden,en,3,8,34,0,0,0,3,0,F,mrs,TRUE,FALSE,TRUE,TRUE,12,3202
user,United_Kingdom,en,3,10,1,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,691,2852
user,United_States,en,3,9,0,0,0,0,0,1,M,mr,FALSE,FALSE,FALSE,TRUE,615,3199
user,France,en,3,8,0,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,TRUE,663,2852
user,France,fr,8,0,1,1,2,100,0,0,M,mr,TRUE,FALSE,TRUE,FALSE,17,3195
user,Germany,en,5,8,3,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,38,3205
user,France,fr,3,8,1,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,15,2858
user,Australia,en,3,8,4,0,0,0,6,0,F,mrs,TRUE,FALSE,TRUE,TRUE,237,3205
user,Germany,de,3,9,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,439,3196
